index,id,sentiment_score
140,212142,0.9102222222222222
141,212202,0.8844211678832112
142,215161,0.9011136563876654
143,217666,0.8459271428571431
144,217971,0.871138888888889
145,221502,0.847251724137931
146,222200,0.9084596153846154
147,226517,0.828298181818182
148,226609,0.9152172413793105
149,229799,0.7444777777777777
150,232085,0.4740454545454545
151,234241,0.9327625
152,237188,0.8770461538461538
153,237985,0.9000232142857136
154,239032,0.8766145728643211
155,242108,0.9060699999999999
156,244472,0.8663411764705884
157,245682,0.9404949367088608
158,246092,0.9090374999999999
159,247898,0.9071980263157892
160,253683,0.8576578947368422
161,254259,0.9298489949748747
162,254320,0.8872442477876105
163,255656,0.815921052631579
164,255701,0.5718739130434782
165,256092,0.9100812500000001
166,256622,0.8362270270270269
167,257003,0.8881574468085109
168,258803,0.781882
169,259679,0.7540150943396227
170,260684,0.9338235294117646
171,261351,0.9419222222222222
172,265119,0.9029320895522382
173,266566,0.9437
174,266975,0.9144141129032258
175,269521,0.8865964285714283
176,269810,0.8468253333333333
177,272472,0.8616204081632653
178,272637,0.8744857142857144
179,273119,0.924868888888889
180,273933,0.72222
181,274241,0.9370260869565215
182,278106,0.8859307692307693
183,278184,0.7970956521739128
184,281139,0.8569554151624537
185,286019,0.89574693877551
186,286771,0.9174000000000001
187,286866,0.9012977329974815
188,288428,0.9068206666666666
189,288779,0.8331176470588235
190,290530,0.7233810344827584
191,295630,0.907442857142857
192,296379,0.9501834862385322
193,298258,0.8974377358490563
194,298259,0.8838299625468161
195,298364,0.9586250000000001
196,299876,0.9228863636363638
197,300311,0.7823100000000001
198,300323,0.8614451127819549
199,300329,0.85594
200,300343,0.7232999999999999
201,300407,0.8557999999999999
202,300476,0.8505046875000002
203,305478,0.9238811046511637
204,308524,0.8031637168141593
205,308582,0.8887
206,308584,0.7172210526315791
207,310448,0.7201
208,311176,0.748315
209,317261,0.8864387096774193
210,320747,0.9294222222222221
211,321051,0.7297511811023627
212,321179,0.7951153846153847
213,323093,0.9344285714285715
214,324969,0.9222235294117648
215,326787,0.8719987012987013
216,328989,0.64948
217,329059,0.8489551724137931
218,336043,0.9579571428571428
219,345502,0.7958374999999999
220,346756,0.9139346153846156
221,347925,0.9214590909090913
222,350634,0.8815076158940399
223,350756,0.7751428571428571
224,354281,0.9079731092436971
225,356290,0.9101074074074076
226,357323,0.9142168674698791
227,357488,0.7642318181818183
228,357690,0.8984319999999998
229,358174,0.7610515789473682
230,358575,0.9318730769230766
231,359854,0.8307571428571429
232,359963,0.7158264705882355
233,360147,0.8937021276595746
234,361703,0.8939354761904762
235,365635,0.9772000000000001
236,366764,0.9184846153846152
237,371373,0.9309125
238,371574,0.9120615384615385
239,373515,0.915114814814815
240,374590,0.8423518518518519
241,375882,0.8756
242,376740,0.9151913636363637
243,379471,0.7874621118012423
244,381068,0.9545210526315792
245,387562,0.8896837037037035
246,394508,0.904404411764706
247,394904,0.9079195652173915
248,395221,0.8978263157894739
249,395305,0.8803029411764706
250,400478,0.8976114285714284
251,400940,0.8345622030237587
252,400984,0.982475
253,401549,0.8091333333333334
254,402053,0.8380321428571431
255,404691,0.83024
256,404795,0.8174344827586209
257,405296,0.9493413793103446
258,409740,0.8593364285714286
259,410169,0.950145
260,411757,0.933575
261,414001,0.67414
262,416651,0.8459300000000001
263,422037,0.7864612903225806
264,422298,0.8345333333333333
265,431476,0.6569333333333333
266,432104,0.8466603448275862
267,433762,0.9488476190476189
268,435277,0.8764184210526316
269,437082,0.8123669354838712
270,438464,0.8217140926640935
271,438472,0.8796945454545456
272,440208,0.964213913043478
273,440820,0.9329695652173912
274,440908,0.8258145161290321
275,446566,0.9154826086956523
276,446757,0.7130090909090908
277,453527,0.8266505154639173
278,454265,0.8788357142857144
279,455114,0.8473531249999999
280,455864,0.8291272727272727
281,460731,0.94604
282,462726,0.874448557692308
283,463025,0.9175182119205293
284,463903,0.8289312499999998
285,468573,0.6964250000000001
286,468690,0.9426658436213989
287,469951,0.9469651162790695
288,472748,0.9002327433628311
289,482704,0.86119
290,490221,0.8896568181818177
291,492235,0.9087405063291147
292,494305,0.9326249999999999
293,495207,0.8949374999999998
294,496208,0.8779264705882351
295,498014,0.8976638095238098
296,499612,0.9120333333333335
297,504534,0.7159500000000001
298,504631,0.8070159999999998
299,507927,0.8688197749196152
300,512682,0.8430375000000001
301,513313,0.9043888888888889
302,518815,0.8933975000000001
303,520181,0.8890339285714284
304,523833,0.6907256410256406
305,523997,0.7499335365853654
306,524134,0.9624166666666668
307,525586,0.860436601307189
308,526012,0.9150932258064516
309,526981,0.7845084070796455
310,527222,0.92978
311,528357,0.9343315789473683
312,530881,0.8600869999999999
313,531249,0.8646258064516127
314,531327,0.9203213114754097
315,533884,0.8368577519379848
316,534552,0.9403555555555556
317,535050,0.6955
318,535498,0.9150636363636363
319,537363,0.9056183673469386
320,537542,0.7573979166666667
321,538568,0.7668896551724138
322,540451,0.5657
323,542016,0.9304122905027932
324,543730,0.8993173913043483
325,546600,0.38412999999999997
326,546626,0.9366508393285369
327,562254,0.8502324324324326
328,562348,0.9256666666666666
329,564102,0.8218436842105262
330,565733,0.9693999999999999
331,565836,0.9166142857142858
332,565873,0.8572260869565221
333,566195,0.863760905349795
334,571242,0.8464755555555555
335,573730,0.8925206896551726
336,577436,0.7887933333333336
337,578100,0.8915466666666665
338,579927,0.8417313725490192
339,580131,0.8607528497409326
340,581649,0.7939075
341,584489,0.8797967741935483
342,586709,0.8873153846153846
343,589056,0.9251833333333334
344,589618,0.8835819672131147
345,590936,0.8546591836734692
346,590957,0.8906472972972974
347,594777,0.8473124999999998
348,596481,0.8930124999999999
349,598240,0.8122333333333334
350,600868,0.8455698113207549
351,604321,0.7786500000000002
352,606616,0.9584857142857144
353,607474,0.9235111111111112
354,609376,0.8545772313296907
355,611542,0.87458
356,611841,0.9267801470588242
357,611903,0.900960344827586
358,617321,0.8952411764705882
359,620400,0.9776399999999998
360,621233,0.7719035055350562
361,622766,0.8660195945945941
362,622974,0.7456375000000001
363,624219,0.8653
364,625983,0.8877625000000002
365,626348,0.9199684210526314
366,634133,0.9145760070052549
367,634390,0.9568115384615384
368,636629,0.8211157894736845
369,638927,0.8827642857142858
370,639363,0.8479188405797101
371,642537,0.908732
372,643866,0.8847813432835825
373,646570,0.6842642857142858
374,647707,0.8795750000000001
375,649822,0.8345624413145543
376,655374,0.6968583333333335
377,656636,0.900439393939394
378,661903,0.8690857142857142
379,662171,0.8451054878048778
380,663876,0.738412643678161
381,663889,0.8727358208955225
382,664112,0.9306339285714287
383,667836,0.7133250000000001
384,668111,0.8960745098039214
385,669808,0.7542818181818179
386,669825,0.7212363636363637
387,669955,0.92521875
388,674784,0.8897909090909092
389,675971,0.8297897196261679
390,676727,0.8576862745098042
391,678709,0.8095647058823529
392,681142,0.8739388888888889
393,682179,0.8831837837837837
394,686348,0.8916134328358214
395,686726,0.9008748743718588
396,686771,0.8893927536231885
397,687590,0.9407293103448278
398,688583,0.9150424242424244
399,692712,0.82205575
400,693634,0.8388065217391307
401,696051,0.8813090909090913
402,696061,0.8246824773413901
403,696078,0.828266240409207
404,697178,0.7647955974842766
405,698357,0.8833077731092434
406,705955,0.6943947368421054
407,707205,0.8216350427350425
408,709896,0.8759943396226414
409,710420,0.7919999999999998
410,710459,0.7110749999999999
411,712321,0.8803148148148146
412,713490,0.9387636363636364
413,720051,0.8098175257731957
414,722233,0.8305933333333332
415,723628,0.8670292899408284
416,723906,0.9657499999999999
417,723921,0.8703905405405405
418,723941,0.9011622641509432
419,728759,0.9355619047619049
420,728793,0.9385
421,729420,0.8482666666666668
422,729486,0.7321909090909091
423,732392,0.811281632653061
424,733051,0.8936666666666668
425,733222,0.8351935483870966
426,734823,0.740935294117647
427,737112,0.9296909909909917
428,737444,0.96621
429,737536,0.6845081395348833
430,738178,0.9009786516853932
431,738427,0.9020859872611472
432,739143,0.8975651685393259
433,739983,0.8073516129032261
434,741482,0.9042615384615384
435,741790,0.5705266666666666
436,745011,0.8868758620689654
437,745094,0.8649055118110236
438,746115,0.7904463917525776
439,746876,0.8502000000000003
440,747328,0.8974437500000001
441,748363,0.8181220000000002
442,749702,0.9607
443,752388,0.8936994117647049
444,752540,0.8483538461538465
445,754012,0.3066
446,755774,0.8847611111111111
447,755837,0.94096170212766
448,755853,0.8806870370370371
449,756777,0.6523605263157898
450,761629,0.838053191489362
451,761630,0.8706714285714285
452,763336,0.8881323275862071
453,776201,0.8518500000000001
454,776941,0.8723018518518519
455,776948,0.8137307692307694
456,778687,0.9567650000000001
457,781313,0.8821741379310344
458,781722,0.9116376884422108
459,781729,0.84193125
460,783158,0.7859161616161617
461,783234,0.8600145454545453
462,784086,0.8440007633587789
463,789965,0.892320588235294
464,792198,0.8655240963855423
465,795769,0.8514833333333343
466,798535,0.8739112149532713
467,801336,0.9062869565217393
468,802935,0.8291470588235293
469,804614,0.9063499999999999
470,808398,0.8475363636363636
471,808891,0.8384080536912751
472,809072,0.7881833333333333
473,810082,0.8935418530351433
474,816743,0.96828
475,819960,0.9397736842105265
476,819986,0.7778285714285714
477,822068,0.844457142857143
478,823617,0.7402142857142857
479,826887,0.7106222222222223
480,828216,0.8161041666666667
481,828384,0.8417078947368419
482,832900,0.9099294117647057
483,834116,0.9043499999999999
484,836870,0.8736968749999999
485,838943,0.9019291044776118
486,839019,0.8891932885906034
487,839546,0.6991250000000001
488,840496,0.9080095238095238
489,840959,0.8737444444444442
490,842713,0.9677888888888889
491,844240,0.7804833333333333
492,845314,0.9144540540540543
493,850182,0.9234384615384615
494,851587,0.9356056910569103
495,851978,0.7352615384615387
496,852128,0.8179749999999999
497,852580,0.9173581967213112
498,853359,0.9180333333333334
499,854258,0.882029411764706
500,854566,0.8624156249999998
501,854589,0.8935886178861787
502,858299,0.8831923076923078
503,858343,0.8394078947368423
504,858368,0.8524329896907211
505,860446,0.8096979838709677
506,860778,0.7946303370786516
507,860941,0.8897907120743034
508,862074,0.861644375
509,862186,0.8995429577464784
510,868801,0.9257894409937882
511,869587,0.7262806451612902
512,873218,0.9737428571428571
513,879195,0.654348101265823
514,881151,0.8652411764705883
515,882329,0.9216426229508199
516,882333,0.8450766666666667
517,883674,0.9044352941176469
518,890924,0.8690803278688527
519,891912,0.8526043795620438
520,892469,0.8554848484848485
521,893786,0.8996829424307033
522,893863,0.8149972222222219
523,895309,0.8817160000000002
524,898068,0.7904357142857145
525,898252,0.8550166666666666
526,898680,0.8526992700729923
527,899909,0.8077333333333333
528,900567,0.8257827586206897
529,900915,0.9764769230769232
530,902024,0.8499206030150759
531,902788,0.8453022727272731
532,905858,0.8897551724137931
533,906604,0.9109482758620688
534,910713,0.9464218750000001
535,910914,0.8267493243243245
536,913055,0.8520146788990828
537,916821,0.8340736842105262
538,917102,0.8659488549618328
539,920895,0.86707
540,921737,0.900564285714286
541,921738,0.8877801886792451
542,921800,0.8182184210526314
543,925303,0.7208500000000001
544,926087,0.9015000000000001
545,926181,0.9134059523809525
546,928123,0.8946382575757577
547,929709,0.8779111111111111
548,932354,0.9024202127659576
549,933007,0.9196230769230769
550,934139,0.9182750000000001
551,934488,0.8889922764227637
552,934609,0.8198971698113205
553,937869,0.9648454545454545
554,939739,0.8499765432098766
555,945240,0.9494999999999999
556,945663,0.876475
557,946130,0.8141625806451613
558,947993,0.905629411764706
559,948999,0.8431359999999998
560,951044,0.8583949832775912
561,951054,0.8963076923076922
562,951058,0.8480573394495414
563,951515,0.78185
564,951927,0.8849119402985074
565,953817,0.8786538461538461
566,953971,0.8764100000000001
567,956258,0.8264107913669068
568,958435,0.8843072254335264
569,959751,0.7773450000000001
570,960062,0.9094216145833331
571,960372,0.8985307692307689
572,961834,0.7520369565217393
573,961852,0.877286010362694
574,962768,0.96247
575,964803,0.8366309523809524
576,967783,0.9129768707482994
577,969436,0.8732454545454545
578,970942,0.8617428571428573
579,971154,0.8131765957446808
580,973138,0.7314666666666666
581,973874,0.883833546325879
582,975453,0.8918586538461543
583,975779,0.6506916666666668
584,978823,0.8887241379310347
585,981534,0.8904553191489359
586,982128,0.8187274193548391
587,982140,0.8693887499999999
588,984743,0.8666094736842104
589,994791,0.9259200000000001
590,997978,0.9274694915254236
591,1003048,0.9118590909090909
592,1006774,0.7973600000000002
593,1006850,0.8773543478260868
594,1008814,0.9513692307692304
595,1012454,0.898837804878049
596,1013865,0.9188715517241375
597,1014088,0.8794136363636366
598,1018606,0.9005689999999995
599,1021820,0.8675849999999994
600,1023702,0.9262836065573771
601,1024339,0.9050615384615384
602,1025047,0.8357631027253678
603,1025161,0.8914845753899481
604,1027368,0.8953824175824177
605,1029410,0.8973373983739836
606,1034730,0.8281499999999999
607,1036437,0.6016454545454545
608,1036757,0.8842749999999998
609,1036792,0.9202010928961748
610,1037283,0.9241946428571426
611,1039000,0.9555489795918367
612,1039886,0.9417000000000001
613,1040399,0.8506424083769634
614,1045052,0.8868741071428571
615,1046156,0.9744200000000001
616,1046292,0.8974171171171168
617,1048925,0.8878619047619047
618,1054981,0.9043698113207546
619,1055976,0.7456538461538462
620,1056045,0.8534545454545455
621,1056644,0.8599243243243245
622,1056743,0.8721042145593878
623,1058616,0.813911111111111
624,1071855,0.8221715517241382
625,1083801,0.8925500000000001
626,1084610,0.556036842105263
627,1089331,0.7823888888888888
628,1090564,0.8801573863636366
629,1090649,0.9762666666666666
630,1092952,0.8641551630434787
631,1095376,0.9332682926829272
632,1097756,0.9324000000000002
633,1099651,0.7834275000000003
634,1099774,0.8863904761904764
635,1101477,0.9055620689655172
636,1103522,0.8988
637,1103947,0.8135678899082573
638,1104298,0.7797428571428572
639,1107547,0.8963684210526317
640,1107730,0.9563050000000001
641,1109439,0.8819433656957931
642,1110856,0.9693518518518518
643,1112358,0.7925749999999999
644,1112589,0.9035268376068377
645,1115276,0.857089814814815
646,1126626,0.93894375
647,1126884,0.8746942028985507
648,1127572,0.9483944444444443
649,1130059,0.8969229357798162
650,1132215,0.8863790123456791
651,1132876,0.9169255319148933
652,1135010,0.9270744186046512
653,1138715,0.8722569767441859
654,1140691,0.8679555555555555
655,1140770,0.8190000000000001
656,1141298,0.8874206521739126
657,1144611,0.8539541666666666
658,1144761,0.7939272727272726
659,1147968,0.9199231481481482
660,1157077,0.8812281249999999
661,1159652,0.8923506024096384
662,1160233,0.7877818181818181
663,1160367,0.9713428571428573
664,1160510,0.9153037037037035
665,1164281,0.8845721649484534
666,1167685,0.8919160550458715
667,1170934,0.8469271186440679
668,1175027,0.9297038461538463
669,1180144,0.92402
670,1180428,0.9190065573770486
671,1186217,0.8619829268292679
672,1187054,0.9226769230769232
673,1187671,0.7493069767441859
674,1187725,0.8216378854625548
675,1194408,0.8164812500000002
676,1195078,0.8466826530612241
677,1197478,0.882049394673124
678,1198149,0.8015697674418604
679,1200696,0.9303469387755099
680,1200697,0.9622166666666668
681,1201385,0.8680518987341767
682,1206413,0.9187857142857142
683,1209647,0.8551644444444444
684,1210234,0.96323829787234
685,1212226,0.9030749999999997
686,1213127,0.87536106870229
687,1217517,0.9151568265682655
688,1217659,0.9400253289473691
689,1217850,0.8128250000000001
690,1219615,0.900604081632653
691,1220144,0.9814571428571429
692,1220414,0.8718764044943818
693,1220989,0.9176049999999998
694,1221430,0.9310467889908258
695,1226155,0.8845092307692303
696,1226324,0.8965577586206892
697,1233296,0.80865
698,1233330,0.8923847682119209
699,1235905,0.9184885350318469
700,1236181,0.7330272727272727
701,1238275,0.5653
702,1240735,0.9026936090225561
703,1243943,0.9341830188679247
704,1246134,0.8971612244897964
705,1246549,0.8324594936708861
706,1246609,0.918219463087248
707,1246861,0.8866307692307694
708,1246863,0.9298030303030302
709,1249253,0.9045080419580418
710,1249469,0.897092727272727
711,1251560,0.903618110236221
712,1252837,0.9490603174603174
713,1253233,0.7954684210526315
714,1253510,0.699525
715,1255823,0.9521446808510641
716,1256115,0.893221212121212
717,1256361,0.8782373443983408
718,1256645,0.8767509157509161
719,1257025,0.8369264299802757
720,1259730,0.9258284463894968
721,1260289,0.8919062500000003
722,1260674,0.863971428571429
723,1261013,0.8948333333333331
724,1262262,0.9039776357827473
725,1264179,0.8315
726,1267215,0.7399629629629628
727,1271057,0.936454838709677
728,1283585,0.8630416666666666
729,1283815,0.8348675324675328
730,1287456,0.8991956521739133
731,1289120,0.8589034482758623
732,1290697,0.9489799999999999
733,1291392,0.8365390243902442
734,1292527,0.9117149532710279
735,1292654,0.8189510869565215
736,1293181,0.8818000000000001
737,1294678,0.971575
738,1296589,0.7462666666666666
739,1297940,0.58515
740,1298276,0.8610124137931033
741,1300859,0.8500610169491524
742,1301596,0.8527889261744964
743,1305483,0.909630303030303
744,1305602,0.9244249999999999
745,1305637,0.8573880000000003
746,1308927,0.9159225806451613
747,1309326,0.7654198473282441
748,1312034,0.8989562500000001
749,1313173,0.8009833333333334
750,1313414,0.9023806451612901
751,1314295,0.80085
752,1316362,0.8918773006134971
753,1317166,0.9289652329749096
754,1327133,0.9638249999999999
755,1329760,0.9349958333333336
756,1332728,0.9288458333333333
757,1336082,0.8923796296296305
758,1343729,0.8020454545454545
759,1346324,0.9050454545454546
760,1351169,0.9017100000000002
761,1352557,0.8447000000000001
762,1354761,0.8388952380952381
763,1355192,0.979375
764,1356309,0.864202564102564
765,1364192,0.9074466666666666
766,1365676,0.861184523809524
767,1373250,0.9068843243243243
768,1373260,0.9220588235294119
769,1377873,0.8272547619047618
770,1378519,0.9248703703703703
771,1381369,0.9234306666666667
772,1385920,0.9613699999999998
773,1387810,0.8753083333333329
774,1392920,0.8984280000000001
775,1393795,0.8436618421052631
776,1399365,0.9282316770186331
777,1404538,0.9024941176470589
778,1407483,0.9414163636363637
779,1408665,0.8570462264150942
780,1409099,0.8373875739644965
781,1415363,0.8264999999999999
782,1416913,0.9528545454545455
783,1417038,0.7466000000000002
784,1421694,0.7956615384615386
785,1423375,0.9069968749999999
786,1423430,0.9282729166666663
787,1429012,0.59835
788,1429687,0.9064352272727273
789,1433534,0.8567875000000001
790,1438244,0.9697296296296295
791,1446051,0.8291550000000001
792,1446408,0.8228148148148148
793,1446428,0.9096540069686406
794,1446492,0.8978055944055946
795,1446537,0.872326110124335
796,1448298,0.8566739130434783
797,1450912,0.8974035460992907
798,1453493,0.8899749235474006
799,1455223,0.8233111111111112
800,1455361,0.8889499999999999
801,1461030,0.9267491978609624
802,1466880,0.9221919191919188
803,1474369,0.71335
804,1476120,0.7844833333333333
805,1476237,0.8705999999999999
806,1479084,0.8109202702702701
807,1488096,0.7330052631578947
808,1488104,0.8913188811188808
809,1488347,0.7674612903225805
810,1492731,0.8768741935483871
811,1493379,0.8802904522613063
812,1494277,0.9358571428571428
813,1494596,0.9270700000000002
814,1495256,0.9113499999999998
815,1499730,0.8518096219931272
816,1503555,0.8623352941176469
817,1508079,0.830103076923077
818,1508237,0.8127000000000001
819,1514710,0.879975
820,1516472,0.9289555555555555
821,1519358,0.9049470000000003
822,1520731,0.8597935483870967
823,1526280,0.9117714285714287
824,1529916,0.7300142857142857
825,1531059,0.8635565217391303
826,1534584,0.7821285714285713
827,1535628,0.8602729166666663
828,1538312,0.8582939393939393
829,1539100,0.7608874999999999
830,1543164,0.8525329896907213
831,1545503,0.9257466666666666
832,1550619,0.7034
833,1552093,0.8700066666666664
834,1557387,0.7315769230769235
835,1560795,0.88774
836,1566339,0.49909999999999993
837,1567217,0.5221
838,1570497,0.8780791666666661
839,1582977,0.8675300000000002
840,1583038,0.8346263157894737
841,1588977,0.9526920000000001
842,1592097,0.9427769230769231
843,1602551,0.9275688995215311
844,1602772,0.8958419354838714
845,1617945,0.8722339901477831
846,1619645,0.8392
847,1622172,0.612525
848,1624985,0.9356666666666666
849,1625400,0.9013772727272725
850,1628111,0.6596037037037036
851,1628415,0.9132318181818183
852,1629298,0.8830931972789114
853,1632636,0.9006437125748501
854,1632822,0.9253391304347827
855,1633204,0.9509307692307692
856,1636809,0.9205668789808924
857,1637056,0.9096000000000001
858,1637103,0.8931372448979591
859,1641684,0.9427083333333334
860,1649330,0.8326943661971828
861,1650397,0.9097002645502645
862,1650928,0.9591666666666668
863,1652022,0.9067827956989241
864,1652433,0.8213219594594597
865,1652775,0.78745
866,1653289,0.9343400000000001
867,1657261,0.9261836065573773
868,1660593,0.9449500000000001
869,1660919,0.6516545454545454
870,1663953,0.8820304147465442
871,1664530,0.8750592592592602
872,1664890,0.9328296137339055
873,1666415,0.9457714285714286
874,1669744,0.8406259999999998
875,1672097,0.8834642857142858
876,1675823,0.9019029411764705
877,1677894,0.9442190265486728
878,1678576,0.7750583333333333
879,1681745,0.8741223367697593
880,1683776,0.8818471544715444
881,1683785,0.8415275362318841
882,1687458,0.5434444444444444
883,1688283,0.8548052631578947
884,1689200,0.8842373239436616
885,1689254,0.8641945945945944
886,1691763,0.97664
887,1693200,0.7988267175572519
888,1700085,0.8631833333333333
889,1700153,0.8722806451612908
890,1702109,0.919338095238095
891,1704279,0.8554311111111108
892,1708422,0.9000610778443112
893,1708668,0.9395189189189189
894,1712418,0.9648375
895,1712954,0.861692857142857
896,1713797,0.7948523415977968
897,1718074,0.7344937142857144
898,1718567,0.8736777777777777
899,1724222,0.9127374999999999
900,1728918,0.903853125
901,1732621,0.8571905063291142
902,1733479,0.9064251968503936
903,1737628,0.9060882352941177
904,1738146,0.8323541666666664
905,1741157,0.8848464285714284
906,1741837,0.8882564102564101
907,1742144,0.909229411764706
908,1742908,0.7127545454545454
909,1745439,0.8388985000000004
910,1747848,0.7579823529411764
911,1750808,0.8660761904761907
912,1751814,0.8673869346733664
913,1752714,0.8392833333333333
914,1756127,0.9877333333333332
915,1759806,0.8275689922480624
916,1763095,0.9228095238095239
917,1769184,0.9022894736842105
918,1769817,0.8725
919,1772656,0.751353846153846
920,1776821,0.9523933333333333
921,1777169,0.8027111111111112
922,1778259,0.8370426751592356
923,1779146,0.9201555555555555
924,1781488,0.9176641025641021
925,1781674,0.8833955555555554
926,1782340,0.8837254716981131
927,1783168,0.8594399999999999
928,1785816,0.8385684210526316
929,1786575,0.8490500000000003
930,1789845,0.855922222222222
931,1793188,0.7926599999999999
932,1798928,0.8344636363636365
933,1802185,0.8490448559670785
934,1802756,0.7789566666666669
935,1802843,0.9301571428571428
936,1811659,0.9105926470588235
937,1811850,0.7120020833333333
938,1815335,0.928105263157895
939,1817216,0.5042000000000001
940,1818313,0.846392857142857
941,1821180,0.8058705882352943
942,1821859,0.9247270000000002
943,1822343,0.870345
944,1827709,0.8748953488372091
945,1831098,0.8984898437500003
946,1831489,0.866646315789474
947,1831849,0.9410250000000001
948,1832170,0.9177884615384614
949,1832308,0.91578125
950,1832655,0.8069558823529411
951,1836000,0.5763199999999999
952,1836068,0.8441153846153847
953,1837167,0.7364545454545454
954,1837207,0.7675446428571427
955,1847622,0.8630337662337654
956,1849848,0.9048399999999999
957,1850001,0.8134266666666667
958,1850738,0.8142537634408604
959,1851496,0.9241909090909093
960,1856355,0.9178767857142855
961,1859235,0.9039923875432524
962,1860700,0.8315775510204082
963,1860933,0.8661740740740741
964,1861474,0.853090909090909
965,1864439,0.9472930107526878
966,1864572,0.8738250000000001
967,1865305,0.9436545454545456
968,1868877,0.8702464285714283
969,1869438,0.8118200000000002
970,1875734,0.6251062499999999
971,1892721,0.9091916666666666
972,1893673,0.8553590909090911
973,1894105,0.9128410714285713
974,1903232,0.8933896825396821
975,1904330,0.95264
976,1905849,0.92247
977,1907152,0.9268712499999998
978,1909799,0.9373839195979904
979,1909933,0.8782165048543691
980,1913957,0.7513
981,1915172,0.9201222222222223
982,1924995,0.9022675
983,1925626,0.855048818897638
984,1925761,0.9412857142857142
985,1925843,0.8998873096446701
986,1929094,0.872831517509728
987,1930855,0.6428555555555556
988,1932510,0.9122125000000001
989,1939245,0.8954126262626262
990,1941221,0.872655319148936
991,1945323,0.7303594736842104
992,1950428,0.8598910447761193
993,1959307,0.8643642857142857
994,1960842,0.9079493902439028
